# wl 	 %tx
 280.87189  0.14623
 280.89292  0.14571
 280.91399  0.14593
 280.93503  0.14573
 280.95609  0.14517
 280.97712  0.14527
 280.99819  0.14591
 281.01923  0.14485
 281.04028  0.14488
 281.06132  0.14488
 281.08236  0.14472
 281.10342  0.14480
 281.12445  0.14443
 281.14552  0.14401
 281.16655  0.14366
 281.18759  0.14369
 281.20865  0.14282
 281.22968  0.14283
 281.25075  0.14240
 281.27179  0.14203
 281.29281  0.14187
 281.31388  0.14172
 281.33492  0.14076
 281.35595  0.14052
 281.37701  0.14000
 281.39805  0.13991
 281.41908  0.13944
 281.44015  0.13865
 281.46119  0.13832
 281.48222  0.13818
 281.50325  0.13828
 281.52432  0.13788
 281.54536  0.13733
 281.56638  0.13681
 281.58742  0.13655
 281.60849  0.13627
 281.62952  0.13592
 281.65055  0.13549
 281.67159  0.13504
 281.69265  0.13511
 281.71369  0.13440
 281.73472  0.13453
 281.75575  0.13444
 281.77679  0.13455
 281.79783  0.13428
 281.81889  0.13437
 281.83992  0.13405
 281.86096  0.13495
 281.88199  0.13436
 281.90303  0.13429
 281.92406  0.13399
 281.94509  0.13462
 281.96616  0.13442
 281.98720  0.13427
 282.00822  0.13483
 282.02926  0.13513
 282.05030  0.13540
 282.07133  0.13593
 282.09236  0.13618
 282.11340  0.13649
 282.13443  0.13668
 282.15547  0.13693
 282.17651  0.13801
 282.19753  0.13808
 282.21857  0.13791
 282.23961  0.13928
 282.26064  0.13973
 282.28167  0.13991
 282.30271  0.14098
 282.32374  0.14124
 282.34478  0.14206
 282.36581  0.14268
 282.38684  0.14353
 282.40788  0.14334
 282.42892  0.14358
 282.44994  0.14419
 282.47098  0.14419
 282.49202  0.14607
 282.51305  0.14623
 282.53409  0.14679
 282.55512  0.14801
 282.57612  0.14810
 282.59716  0.14921
 282.61819  0.14952
 282.63922  0.15036
 282.66026  0.15128
 282.68129  0.15205
 282.70233  0.15241
 282.72336  0.15314
 282.74436  0.15386
 282.76540  0.15459
 282.78644  0.15494
 282.80746  0.15563
 282.82850  0.15569
 282.84951  0.15632
 282.87054  0.15698
 282.89158  0.15735
 282.91261  0.15817
 282.93361  0.15855
 282.95465  0.15944
 282.97569  0.15994
 282.99671  0.16045
 283.01772  0.16054
 283.03875  0.16165
 283.05979  0.16168
 283.08082  0.16236
 283.10182  0.16332
 283.12286  0.16359
 283.14390  0.16434
 283.16490  0.16513
 283.18593  0.16556
 283.20697  0.16592
 283.22797  0.16636
 283.24901  0.16692
 283.27004  0.16687
 283.29104  0.16780
 283.31208  0.16842
 283.33308  0.16923
 283.35411  0.16956
 283.37515  0.16998
 283.39615  0.17048
 283.41719  0.17135
 283.43820  0.17175
 283.45922  0.17260
 283.48026  0.17369
 283.50127  0.17306
 283.52230  0.17415
 283.54330  0.17472
 283.56434  0.17469
 283.58534  0.17549
 283.60638  0.17648
 283.62737  0.17623
 283.64841  0.17708
 283.66942  0.17793
 283.69045  0.17880
 283.71146  0.17890
 283.73249  0.17901
 283.75349  0.17995
 283.77453  0.18037
 283.79553  0.18095
 283.81653  0.18149
 283.83757  0.18253
 283.85857  0.18243
 283.87961  0.18320
 283.90061  0.18346
 283.92164  0.18348
 283.94265  0.18410
 283.96366  0.18420
 283.98469  0.18474
 284.00569  0.18462
 284.02669  0.18540
 284.04773  0.18532
 284.06874  0.18563
 284.08973  0.18617
 284.11077  0.18572
 284.13178  0.18585
 284.15278  0.18552
 284.17381  0.18558
 284.19481  0.18562
 284.21582  0.18527
 284.23686  0.18527
 284.25786  0.18511
 284.27886  0.18504
 284.29987  0.18508
 284.32090  0.18466
 284.34191  0.18496
 284.36290  0.18415
 284.38391  0.18370
 284.40495  0.18331
 284.42595  0.18227
 284.44695  0.18211
 284.46795  0.18202
 284.48896  0.18119
 284.51000  0.18107
 284.53100  0.17989
 284.55200  0.17920
 284.57301  0.17867
 284.59401  0.17910
 284.61502  0.17726
 284.63604  0.17714
 284.65705  0.17605
 284.67806  0.17578
 284.69906  0.17505
 284.72007  0.17430
 284.74107  0.17358
 284.76207  0.17363
 284.78308  0.17299
 284.80408  0.17232
 284.82508  0.17178
 284.84609  0.17081
 284.86712  0.17054
 284.88813  0.17012
 284.90912  0.16912
 284.93013  0.16891
 284.95114  0.16820
 284.97214  0.16774
 284.99315  0.16720
 285.01414  0.16713
 285.03515  0.16619
 285.05616  0.16627
 285.07716  0.16593
 285.09816  0.16561
 285.11917  0.16567
 285.14014  0.16493
